mesh_ui,canonical,synonym
D003173,Complement C1s,complement c1s
D003174,Complement C1 Inactivator Proteins,complement c1s esterase inhibitor proteins
D003174,Complement C1 Inactivator Proteins,complement c1 inactivator proteins
D003174,Complement C1 Inactivator Proteins,complement c1r protease inhibitor proteins
D003175,Complement C2,complement c2
D003176,Complement C3,complement c3
D003176,Complement C3,complement c3 precursor
D003178,Complement C3 Nephritic Factor,complement c3 nephritic factor
D003179,Complement C3b,complement c3b
D003179,Complement C3b,inactivated c3b
D003180,Complement C3b Inactivator Proteins,complement c3b inactivator proteins
D003181,Complement C4,complement c4
D003181,Complement C4,"complement c4, precursor"
D003182,Complement C5,complement c5
D003182,Complement C5,"complement c5, precursor"
D003183,Complement C6,complement c6
D003184,Complement C7,complement c7
D003185,Complement C8,complement component c8 gamma
D003185,Complement C8,complement component c8 alpha
D003185,Complement C8,complement c8
D003185,Complement C8,complement component c8 beta
D003186,Complement C9,complement c9
D003188,Composite Resins,composite resins
D003189,p-Methoxy-N-methylphenethylamine,compound 48-80
D003189,p-Methoxy-N-methylphenethylamine,p-methoxy-n-methylphenethylamine
D003207,Conalbumin,conalbumin
D003208,Concanavalin A,concanavalin a
D003224,Congo Red,congo red
D003266,Continuity of Patient Care,continuity of patient care
D003267,Contraception,contraception
D003267,Contraception,female contraception
D003267,Contraception,male contraception
D003269,"Contraception, Immunologic","contraception, immunologic"
D003269,"Contraception, Immunologic",immunocontraceptive techniques
D003269,"Contraception, Immunologic",immunological fertility control
D003270,Contraceptive Agents,contraceptive agents
D003270,Contraceptive Agents,contraceptive effect
D003271,"Contraceptive Agents, Female","contraceptive agents, female"
D003272,"Contraceptive Agents, Male","contraceptive agents, male"
D003276,"Contraceptives, Oral","oral contraceptives, phasic"
D003276,"Contraceptives, Oral","contraceptives, oral"
D003276,"Contraceptives, Oral","oral contraceptives, low-dose"
D003277,"Contraceptives, Oral, Combined","contraceptives, oral, combined"
D003278,"Contraceptives, Oral, Hormonal","contraceptives, oral, hormonal"
D003278,"Contraceptives, Oral, Hormonal","contraceptive agents, estrogen"
D003279,"Contraceptives, Oral, Sequential","contraceptives, oral, sequential"
D003280,"Contraceptives, Oral, Synthetic","contraceptives, oral, synthetic"
D003281,"Contraceptives, Postcoital",emergency contraceptives
D003281,"Contraceptives, Postcoital",morning-after pill
D003281,"Contraceptives, Postcoital","contraceptives, postcoital"
D003282,"Contraceptives, Postcoital, Hormonal","contraceptives, postcoital, hormonal"
D003283,"Contraceptives, Postcoital, Synthetic","contraceptives, postcoital, synthetic"
D003285,Contractile Proteins,contractile proteins
D003287,Contrast Media,radiocontrast media
D003287,Contrast Media,contrast media
D003292,Convulsants,convulsant effect
D003292,Convulsants,convulsants
D003300,Copper,copper
D003301,Copper Radioisotopes,copper radioisotopes
D003304,Coproporphyrinogen Oxidase,coproporphyrinogen oxidase
D003305,Coproporphyrinogens,coproporphyrinogens
D003306,Coproporphyrins,coproporphyrins
D003311,Cord Factors,"trehalose-6,6'-dimycolate"
D003311,Cord Factors,cord factors
D003314,Corn Oil,lipomul
D003314,Corn Oil,corn oil
D003339,Corpus Luteum Hormones,corpus luteum hormones
D003345,Corticosterone,corticosterone
D003346,Corticotropin-Releasing Hormone,corticotropin-releasing hormone
D003348,Cortisone,cortisone acetate
D003348,Cortisone,cortisone
D003348,Cortisone,cortone acetate
D003348,Cortisone,adreson
D003349,Cortisone Reductase,cortisone reductase
D003349,Cortisone Reductase,"3 alpha,20 beta hydroxysteroid dehydrogenase"
D003350,Cortodoxone,cortodoxone
D003357,Cosmetic Techniques,cosmetic techniques
D003358,Cosmetics,cosmetics
D003358,Cosmetics,personal care products
D003366,Cosyntropin,cortosyn
D003366,Cosyntropin,cosyntropin
D003366,Cosyntropin,cortrosyn
D003367,Cotinine,cotinine
D003369,Cottonseed Oil,cottonseed oil
D003369,Cottonseed Oil,cottonseed
D003372,Coumaphos,coumaphos
D003372,Coumaphos,asuntol
D003373,Coumaric Acids,coumaric acids
D003374,Coumarins,coumarins
D003375,Coumestrol,coumestrol
D003401,Creatine,creatine
D003402,Creatine Kinase,macro-creatine kinase
D003402,Creatine Kinase,creatine kinase
D003404,Creatinine,creatinine sulfate salt
D003404,Creatinine,creatinine
D003404,Creatinine,krebiozen
D003407,Creosote,creosote
D003407,Creosote,beechwood creosote
D003408,Cresols,cresols
D003422,Critical Care,surgical intensive care
D003422,Critical Care,critical care
D003422,Critical Care,intensive care
D003425,Flurogestone Acetate,flurogestone acetate
D003425,Flurogestone Acetate,flurogestone
D003425,Flurogestone Acetate,cronolone
D003432,Cross-Linking Reagents,cross-linking reagents
D003435,Crotalid Venoms,crotalin
D003435,Crotalid Venoms,rattlesnake venoms
D003435,Crotalid Venoms,crotaline snake venom
D003435,Crotalid Venoms,crotalotoxin
D003435,Crotalid Venoms,bothrops venom
D003435,Crotalid Venoms,crotamin
D003435,Crotalid Venoms,crotactin
D003435,Crotalid Venoms,crotalid venoms
D003436,Croton Oil,croton oil
D003437,Crotonates,crotonic acids
D003437,Crotonates,crotonates
D003439,Crotoxin,crotapotin
D003439,Crotoxin,crotoxin
D003439,Crotoxin,crotoxin b
D003439,Crotoxin,crotoxin a
D003450,Cryoglobulins,cryoproteins
D003450,Cryoglobulins,cryoglobulins
D003451,Cryoprotective Agents,cryoprotective effect
D003451,Cryoprotective Agents,cryoprotective agents
D003459,Crystallins,eye lens protein
D003459,Crystallins,crystallins
D003470,Culture Media,culture media
D003471,Cuprizone,cuprizone
D003472,Curare,curare
D003473,Neuromuscular Nondepolarizing Agents,neuromuscular nondepolarizing agents
D003474,Curcumin,curcumin
D003474,Curcumin,mervia
D003476,Curium,curium
D003482,Custodial Care,custodial care
D003484,Cyanamide,cyanamide
D003484,Cyanamide,citrated calcium cyanamide
D003484,Cyanamide,"cyanamide, calcium (2:1) salt"
D003484,Cyanamide,colme
D003484,Cyanamide,calcium carbimide
D003484,Cyanamide,"cyanamide, calcium (1:1) salt"
D003484,Cyanamide,temposil
D003484,Cyanamide,abstem
D003485,Cyanates,cyanates
D003486,Cyanides,isocyanides
D003486,Cyanides,cyanides
D003487,Cyanoacrylates,cyanoacrylates
D003488,Cyanogen Bromide,cyanogen bromide
D003489,Cyanoketone,cyanoketone
D003492,Cycasin,cycasin
D003493,Cyclacillin,cyclacillin
D003493,Cyclacillin,wy-4508
D003494,Cyclamates,sodium cyclamate
D003494,Cyclamates,calcium cyclamate
D003494,Cyclamates,cyclamates
D003494,Cyclamates,cyclamic acid
D003494,Cyclamates,"cyclamate, calcium (2:1) salt, dihydrate"
D003494,Cyclamates,potassium cyclamate
D003495,Cyclandelate,cyclandelate
D003495,Cyclandelate,cyclospasmol
D003496,Cyclazocine,cyclazocine
D003497,Cyclic N-Oxides,cyclic n-oxides
D003498,Cyclic P-Oxides,cyclic p-oxides
D003499,Cyclic S-Oxides,cyclic s-oxides
D003501,Cyclizine,marezine
D003501,Cyclizine,cyclizine
D003501,Cyclizine,cyclizine hydrochloride
D003503,Cyclobutanes,cyclobutanes
D003504,Ancitabine,"nsc-145,668"
D003504,Ancitabine,ancitabine
D003504,Ancitabine,cyclo-c
D003504,Ancitabine,"u-33,624a"
D003505,Cyclodextrins,cyclodextrins
D003506,Cyclofenil,f-6066
D003506,Cyclofenil,cyclofenil
D003506,Cyclofenil,ondogyne
D003508,Cycloheptanes,cycloheptanes
D003509,Cyclohexanecarboxylic Acids,cyclohexanecarboxylic acids
D003510,Cyclohexanes,cyclohexanes
D003511,Cyclohexanols,cyclohexanols
D003511,Cyclohexanols,cyclohexanol
D003512,Cyclohexanones,cyclohexanones
D003513,Cycloheximide,cycloheximide
D003513,Cycloheximide,actidione
D003514,Cyclohexylamines,cyclohexylamines
D003514,Cyclohexylamines,cyclohexylamine
D003515,Cycloleucine,nsc 1026
D003515,Cycloleucine,cycloleucine
D003516,Cycloparaffins,cycloalkenes
D003516,Cycloparaffins,cycloparaffins
D003516,Cycloparaffins,cycloalkynes
D003517,Cyclopentanes,cyclopentenes
D003517,Cyclopentanes,cyclopentanes
D003517,Cyclopentanes,cyclopentane
D003517,Cyclopentanes,cyclopentadienes
D003518,Cyclopenthiazide,cyclopenthiazide
D003519,Cyclopentolate,cyclogyl
D003519,Cyclopentolate,cyclopentolate
D003520,Cyclophosphamide,procytox
D003520,Cyclophosphamide,sendoxan
D003520,Cyclophosphamide,cyclophosphane
D003520,Cyclophosphamide,"cyclophosphamide, (r)-isomer"
D003520,Cyclophosphamide,nsc-26271
D003520,Cyclophosphamide,cytoxan
D003520,Cyclophosphamide,"cyclophosphamide, (s)-isomer"
D003520,Cyclophosphamide,b-518
D003520,Cyclophosphamide,endoxan
D003520,Cyclophosphamide,cyclophosphamide anhydrous
D003520,Cyclophosphamide,cyclophosphamide monohydrate
D003520,Cyclophosphamide,"(+,-)-2-(bis(2-chloroethyl)amino)tetrahydro-2h-1,3,2-oxazaphosphorine 2-oxide monohydrate"
D003520,Cyclophosphamide,cytophosphan
D003520,Cyclophosphamide,cytophosphane
D003520,Cyclophosphamide,cyclophosphamide
D003520,Cyclophosphamide,neosar
D003521,Cyclopropanes,cyclopropanes
D003523,Cycloserine,cycloserine
D003523,Cycloserine,seromycin
D003524,Cyclosporins,cyclosporins
D003525,Cyclosteroids,cyclosteroids
D003529,Cymarine,cymarine
D003529,Cymarine,strophantisel
D003533,Cyproheptadine,cyproheptadine
D003533,Cyproheptadine,periactin
D003533,Cyproheptadine,dihexazin
D003533,Cyproheptadine,antergan
D003533,Cyproheptadine,peritol
D003533,Cyproheptadine,viternum
D003534,Cyproterone,cyproterone
D003534,Cyproterone,"cyproterone, 1alpha,2 alpha,9 beta,10 alpha-isomer"
D003538,Cystamine,cystamine hydrochloride
D003538,Cystamine,cystamine dihydrobromide
D003538,Cystamine,diaminodiethyldisulfide
D003538,Cystamine,cystamine
D003538,Cystamine,cystamine dihydrochloride
D003538,Cystamine,cystamine calcium salt
D003538,Cystamine,cystamine diacetate
D003538,Cystamine,cystamine hydrobromide
D003538,Cystamine,cystamine sulfate
D003538,Cystamine,cystamine sulfate (1:1)
D003539,Cystaphos,phosphocysteamine
D003539,Cystaphos,cystaphos
D003539,Cystaphos,wr-638
D003540,Cystathionine,cystathionine
D003541,Cystathionine beta-Synthase,cystathionine beta-synthase
D003542,Cystathionine gamma-Lyase,cystathionine gamma-lyase
D003543,Cysteamine,"cysteamine, 35s-labeled"
D003543,Cysteamine,cysteamine hydrobromide
D003543,Cysteamine,cysteamine
D003543,Cysteamine,cysteamine maleate (1:1)
D003543,Cysteamine,cysteamine hydrochloride
D003543,Cysteamine,cysteamine bitartrate
D003543,Cysteamine,becaptan
D003543,Cysteamine,cysteamine dihydrochloride
D003543,Cysteamine,cystagon
D003543,Cysteamine,cysteamine tosylate
D003544,Cysteic Acid,cysteic acid
D003545,Cysteine,zinc cysteinate
D003545,Cysteine,cysteine hydrochloride
D003545,Cysteine,cysteine
D003546,Cysteine Endopeptidases,cysteine endopeptidases
D003547,Cysteine Synthase,cysteine synthase a
D003547,Cysteine Synthase,cysteine synthase
D003548,Cysteinyldopa,cysteinyldopa
D003553,Cystine,copper cystinate
D003553,Cystine,cystine
D003561,Cytarabine,beta-ara c
D003561,Cytarabine,ara-c
D003561,Cytarabine,cytonal
D003561,Cytarabine,cytosar
D003561,Cytarabine,cytarabine
D003561,Cytarabine,cytarabine hydrochloride
D003561,Cytarabine,aracytine
D003562,Cytidine,cytidine
D003563,Cyclic CMP,"cyclic cmp, monosodium salt"
D003563,Cyclic CMP,cyclic cmp
D003564,Cytidine Deaminase,cytidine deaminase
D003565,Cytidine Diphosphate,cytidine diphosphate
D003566,Cytidine Diphosphate Choline,cytidine diphosphate choline
D003567,Cytidine Diphosphate Diglycerides,cytidine diphosphate diglycerides
D003568,Cytidine Monophosphate,2'-cmp
D003568,Cytidine Monophosphate,cytidine monophosphate
D003568,Cytidine Monophosphate,3'-cmp
D003569,Cytidine Monophosphate N-Acetylneuraminic Acid,cytidine monophosphate n-acetylneuraminic acid
D003570,Cytidine Triphosphate,magnesium ctp
D003570,Cytidine Triphosphate,cytidine triphosphate
D003570,Cytidine Triphosphate,mg ctp
D003571,Cytochalasin B,cytochalasin b
D003572,Cytochalasins,cytochalasins
D003573,Cytochrome b Group,cytochrome b group
D003574,Cytochrome c Group,cytochrome c group
D003575,Cytochromes c1,cytochromes c1
D003576,Electron Transport Complex IV,cytochrome-c oxidase subunit iv
D003576,Electron Transport Complex IV,cytochrome c oxidase subunit via
D003576,Electron Transport Complex IV,cytochrome aa3
D003576,Electron Transport Complex IV,cytochrome-c oxidase subunit iii
D003576,Electron Transport Complex IV,signal peptide p25-subunit iv cytochrome oxidase
D003576,Electron Transport Complex IV,electron transport complex iv
D003577,Cytochrome P-450 Enzyme System,cytochrome p-450 oxygenase
D003577,Cytochrome P-450 Enzyme System,cytochrome p-450 monooxygenase
D003577,Cytochrome P-450 Enzyme System,cytochrome p-450 enzyme system
D003578,Cytochrome-c Peroxidase,cytochrome-c peroxidase
D003578,Cytochrome-c Peroxidase,cytochrome c-551 peroxidase
D003578,Cytochrome-c Peroxidase,cytochrome peroxidase
D003579,Cytochrome Reductases,cytochrome reductases
D003580,Cytochromes,cytochromes
D003583,Cytokinins,cytokinins
D003596,Cytosine,cytosine
D003597,Cytosine Nucleotides,cytosine nucleotides
D003598,Cytoskeletal Proteins,cytoskeletal proteins
D003603,Cytotoxins,cytotoxins
D003603,Cytotoxins,cytolysins
D003605,D-Amino-Acid Oxidase,d-amino-acid oxidase
D003606,Dacarbazine,dacarbazine
D003606,Dacarbazine,dtic-dome
D003606,Dacarbazine,biocarbazine
D003606,Dacarbazine,nsc-45388
D003606,Dacarbazine,deticene
D003609,Dactinomycin,actinomycin
D003609,Dactinomycin,cosmegen
D003609,Dactinomycin,dactinomycin
D003613,Danazol,norciden
D003613,Danazol,danazol-ratiopharm
D003613,Danazol,danoval
D003613,Danazol,panacrine
D003613,Danazol,danazant
D003613,Danazol,danocrine
D003613,Danazol,azol
D003613,Danazol,danazol
D003614,Dance Therapy,dance therapy
D003619,Dansyl Compounds,dansyl compounds
D003620,Dantrolene,dantrolene
D003620,Dantrolene,dantrolene sodium
D003620,Dantrolene,dantrium
D003622,Dapsone,disulone
D003622,Dapsone,avlosulfone
D003622,Dapsone,dapsoderm-x
D003622,Dapsone,sulfona
D003622,Dapsone,dapsone
D003622,Dapsone,dapson-fatol
D003630,Daunorubicin,daunoblastin
D003630,Daunorubicin,cerubidine
D003630,Daunorubicin,daunorubicin
D003630,Daunorubicin,daunorubicin hydrochloride
D003630,Daunorubicin,nsc-82151
D003631,"Day Care, Medical","day care, medical"
D003632,Dichlorodiphenyldichloroethane,dichlorodiphenyldichloroethane
D003633,Dichlorodiphenyl Dichloroethylene,dichlorodiphenyl dichloroethylene
D003634,DDT,ddt
D003636,DEAE-Cellulose,deae-cellulose
D003637,DEAE-Dextran,deae-dextran
D003637,DEAE-Dextran,pulsar
D003637,DEAE-Dextran,deae sephadex
D003642,Deanol,tonibral
D003642,Deanol,deanol bisorcate
D003642,Deanol,astyl
D003642,Deanol,deanol
D003647,Debrisoquin,debrisoquin
D003647,Debrisoquin,tendor
D003650,Decamethonium Compounds,decamethonium compounds
D003651,Decanoates,decanoates
D003652,Decanoic Acids,decanoic acids
D003664,Decompression,decompression
D003667,Decoquinate,decoquinate
D003667,Decoquinate,deccox
D003671,DEET,r-209
D003671,DEET,"deet, 2,5-di-me-analog"
D003671,DEET,"n,n-diethyl-2,5-dimethylbenzamide"
D003671,DEET,deet
D003676,Deferoxamine,desferal
D003676,Deferoxamine,desferrioxamine b mesylate
D003676,Deferoxamine,deferoxamine
D003678,"Defoliants, Chemical","defoliants, chemical"
D003682,Dehydroascorbatase,dehydroascorbatase
D003683,Dehydroascorbic Acid,dehydroascorbic acid
D003684,Dehydrocholesterols,"(z)-3 beta-hydroxycholesta-5,27(20)-diene"
D003684,Dehydrocholesterols,dehydrocholesterols
D003685,Dehydrocholic Acid,"dehydrocholic acid, potassium salt"
D003685,Dehydrocholic Acid,dehydrocholic acid
D003685,Dehydrocholic Acid,cholan-hmb
D003685,Dehydrocholic Acid,atrocholin
D003685,Dehydrocholic Acid,"dehydrocholic acid, lithium salt"
D003685,Dehydrocholic Acid,dehydrocholate
D003685,Dehydrocholic Acid,"dehydrocholic acid, sodium salt"
D003685,Dehydrocholic Acid,decholin
D003685,Dehydrocholic Acid,"dehydrocholic acid, magnesium salt"
D003685,Dehydrocholic Acid,chologon
D003687,Dehydroepiandrosterone,dehydroepiandrosterone
D003687,Dehydroepiandrosterone,5-androsten-3-ol-17-one
D003687,Dehydroepiandrosterone,"prasterone, 3 alpha-isomer"
D003688,Deinstitutionalization,deinstitutionalized persons
D003688,Deinstitutionalization,deinstitutionalization
D003692,Delayed-Action Preparations,delayed-action preparations
D003692,Delayed-Action Preparations,prolonged-action preparations
D003692,Delayed-Action Preparations,timed-release preparations
D003692,Delayed-Action Preparations,sustained-release preparations
D003692,Delayed-Action Preparations,depot preparations
D003692,Delayed-Action Preparations,controlled-release preparations
D003701,Delta Sleep-Inducing Peptide,delta sleep-inducing peptide
D003703,Demecolcine,demecolcine
D003703,Demecolcine,"demecolcine, (+-)-isomer"
D003703,Demecolcine,colcemide
D003707,Demeclocycline,"demeclocycline, calcium (1:1) salt"
D003707,Demeclocycline,demeclocycline
D003707,Demeclocycline,demeclocycline hydrochloride
D003707,Demeclocycline,declomycin
D003707,Demeclocycline,"demeclocycline, 4-epimer"
D003707,Demeclocycline,demeclocycline monohydrochloride
D003707,Demeclocycline,"demeclocycline, calcium (1:2) salt"
D003708,Nordazepam,calmday
D003708,Nordazepam,nordaz
D003708,Nordazepam,nordazepam
D003708,Nordazepam,ro 5-2180
D003708,Nordazepam,vegesan
D003708,Nordazepam,tranxilium n
D003708,Nordazepam,dealkylprazepam
D003722,Dental Alloys,dental alloys
D003723,Dental Amalgam,dental amalgam
D003734,Dental Casting Investment,dental casting investment
D003738,Dental Cements,dental cements
D003746,Dental Enamel Proteins,dental enamel proteins
D003760,Dental Impression Materials,dental impression materials
D003764,Dental Materials,dental materials
D003776,Dental Porcelain,dental porcelain
D003802,Dentifrices,dental polishes
D003802,Dentifrices,dentifrices
D003820,Denture Cleansers,denture cleansers
D003836,Deodorants,deodorants
