mesh_ui,canonical,synonym
D060105,Animal Shells,seashells
D060105,Animal Shells,animal shells
D060151,"B-Lymphocytes, Regulatory","b-lymphocytes, regulatory"
D060168,Thymocytes,thymocytes
D060226,Head Kidney,head kidney
D060227,Imaginal Discs,imaginal discs
D060525,Pudendal Nerve,perineal nerve
D060525,Pudendal Nerve,dorsal clitoris nerve
D060525,Pudendal Nerve,dorsal penile nerve
D060525,Pudendal Nerve,pudendal nerve
D060525,Pudendal Nerve,inferior hemorrhoidal nerve
D060527,Corneal Keratocytes,corneal keratocytes
D060726,Torso,torso
D060730,Glomerular Filtration Barrier,glomerular filtration barrier
D060910,Pronephros,pronephros
D061028,Trigger Points,trigger area
D061028,Trigger Points,trigger points
D061165,Glenoid Cavity,glenoid cavity
D061252,Feeder Cells,feeder cell layers
D061252,Feeder Cells,feeder cells
D061252,Feeder Cells,feeder layer cells
D061307,Human Umbilical Vein Endothelial Cells,human umbilical vein endothelial cells
D061354,Acinar Cells,acinar cells
D061525,Perforator Flap,perforator flap
D061985,Madin Darby Canine Kidney Cells,madin darby canine kidney cells
D061986,MCF-7 Cells,mcf-7 cells
D061987,Sf9 Cells,sf21 cells
D061987,Sf9 Cells,sf9 cells
D062088,Acellular Dermis,decellularized dermal scaffold
D062088,Acellular Dermis,acellular dermal matrix
D062088,Acellular Dermis,acellular dermis
D062088,Acellular Dermis,acellular dermal transplant tissue
D062607,Fungal Capsules,fungal capsules
D063194,Adventitia,adventitial tissue
D063194,Adventitia,adventitia
D063226,Central Pattern Generators,central pattern generators
D063226,Central Pattern Generators,central pattern generator neurons
D063546,Apicoplasts,apicoplasts
D063607,Dander,dander
D063928,Ependymoglial Cells,radial glial cells
D063928,Ependymoglial Cells,muller cells
D063928,Ependymoglial Cells,tanycytes
D063928,Ependymoglial Cells,ependymoglial cells
D064047,Spindle Poles,spindle poles
D064048,Spindle Pole Bodies,spindle pole bodies
D064131,Back Muscles,back muscles
D064131,Back Muscles,lumbar fascia
D064169,Intermediate Back Muscles,serratus posterior superior
D064169,Intermediate Back Muscles,intermediate back muscles
D064169,Intermediate Back Muscles,serratus posterior inferior
D064170,Paraspinal Muscles,semispinalis
D064170,Paraspinal Muscles,rotatores
D064170,Paraspinal Muscles,splenius
D064170,Paraspinal Muscles,multifidus
D064170,Paraspinal Muscles,interspinales
D064170,Paraspinal Muscles,sacrospinalis iliocostalis
D064170,Paraspinal Muscles,paraspinal muscles
D064170,Paraspinal Muscles,intertransversales
D064171,Superficial Back Muscles,levator scapulae
D064171,Superficial Back Muscles,superficial back muscles
D064171,Superficial Back Muscles,rhomboid minor
D064171,Superficial Back Muscles,rhomboid major
D064171,Superficial Back Muscles,trapezius
D064171,Superficial Back Muscles,latissimus dorsi
D064201,Trichomes,trichomes
D064448,Filamins,filamin a
D064448,Filamins,filamin c
D064448,Filamins,filamin b
D064448,Filamins,filamins
D064448,Filamins,merofilamins
D064591,Allografts,allografts
D064592,Autografts,autografts
D064593,Heterografts,heterografts
D064594,Bone-Patellar Tendon-Bone Grafts,bone-patellar tendon-bone grafts
D064595,Composite Tissue Allografts,composite tissue allografts
D064596,Isografts,isografts
D064652,Basal Bodies,basal bodies
D064652,Basal Bodies,kinetosomes
D064827,Myocutaneous Flap,myocutaneous flap
D065206,Extracellular Traps,extracellular traps
D065206,Extracellular Traps,eosinophil extracellular traps
D065206,Extracellular Traps,neutrophil extracellular traps
D065309,Atypical Squamous Cells of the Cervix,atypical squamous cells of the cervix
D065309,Atypical Squamous Cells of the Cervix,atypical squamous cells of undetermined significance
D065309,Atypical Squamous Cells of the Cervix,atypical squamous cells
D065309,Atypical Squamous Cells of the Cervix,"atypical squamous cells, cannot rule out high-grade squamous intra-epithelial lesion"
D065711,Broca Area,broca area
D065711,Broca Area,pars opercularis
D065711,Broca Area,pars triangularis
D065726,Limbic Lobe,indusium griseum
D065726,Limbic Lobe,paraterminal gyrus
D065726,Limbic Lobe,supracallosal gyrus
D065726,Limbic Lobe,limbic lobe
D065726,Limbic Lobe,fasciolar gyrus
D065813,Wernicke Area,left posterior superior temporal gyrus
D065813,Wernicke Area,wernicke area
D065814,Cerebellar Vermis,cerebellar vermis
D065814,Cerebellar Vermis,uvula of cerebellum
D065820,Zona Incerta,medial zona inserta
D065820,Zona Incerta,rostral zona incerta
D065820,Zona Incerta,zona incerta
D065820,Zona Incerta,caudal zona incerta
D065821,Pontine Tegmentum,central tegmental tract
D065821,Pontine Tegmentum,accessory abducens nucleus
D065821,Pontine Tegmentum,pontine reticular formation
D065821,Pontine Tegmentum,nuclei of the lateral lemniscus
D065821,Pontine Tegmentum,nucleus subceruleus
D065821,Pontine Tegmentum,pontine tegmentum
D065821,Pontine Tegmentum,dorsal acoustic stria
D065823,Parabrachial Nucleus,lateral parabrachial nucleus
D065823,Parabrachial Nucleus,waist subnucleus of the parabrachial nucleus
D065823,Parabrachial Nucleus,medial parabrachial nucleus
D065823,Parabrachial Nucleus,parabrachial nucleus
D065823,Parabrachial Nucleus,subparabrachial nucleus
D065827,Abducens Nucleus,abducens nucleus
D065828,Facial Nucleus,facial nucleus
D065832,Superior Olivary Complex,preolivary nucleus
D065832,Superior Olivary Complex,trapezoid nuclear complex
D065832,Superior Olivary Complex,periolivary nucleus
D065832,Superior Olivary Complex,superior paraolivary nucleus
D065832,Superior Olivary Complex,superior olivary complex
D065833,Trapezoid Body,trapezoid body
D065835,Barrington's Nucleus,barrington's nucleus
D065836,Kolliker-Fuse Nucleus,kolliker-fuse nucleus
D065837,Middle Cerebellar Peduncle,middle cerebellar peduncle
D065838,Oculomotor Nuclear Complex,anterior median oculomotor nucleus
D065838,Oculomotor Nuclear Complex,central oculomotor nucleus
D065838,Oculomotor Nuclear Complex,oculomotor nuclear complex
D065838,Oculomotor Nuclear Complex,ventral oculomotor nucleus
D065838,Oculomotor Nuclear Complex,medial oculomotor nucleus
D065838,Oculomotor Nuclear Complex,caudal central oculomotor nucleus
D065838,Oculomotor Nuclear Complex,dorsal oculomotor nucleus
D065838,Oculomotor Nuclear Complex,intermediate oculomotor nucleus
D065839,Edinger-Westphal Nucleus,edinger-westphal nucleus
D065841,Pars Reticulata,pars reticulata
D065841,Pars Reticulata,pars lateralis
D065842,Pars Compacta,pars compacta
D065843,Cerebral Crus,cerebral crus
D065844,Tectospinal Fibers,tectospinal fibers
D065846,Nucleus Raphe Magnus,nucleus raphe pontis
D065846,Nucleus Raphe Magnus,nucleus raphe magnus
D065847,Dorsal Raphe Nucleus,nucleus linearis
D065847,Dorsal Raphe Nucleus,dorsal raphe nucleus
D065847,Dorsal Raphe Nucleus,medial raphe nucleus
D065848,Nucleus Raphe Pallidus,nucleus raphe pallidus
D065849,Nucleus Raphe Obscurus,nucleus raphe obscurus
D065850,Cerebral Peduncle,cerebral peduncle
D065866,Optic Tract,optic tract
D066026,Endothelial Progenitor Cells,endothelial progenitor cells
D066127,White Matter,white matter
D066127,White Matter,cerebellar white matter
D066128,Gray Matter,cerebellar gray matter
D066128,Gray Matter,gray matter
D066146,Cell Body,cell body
D066148,Spinal Cord Dorsal Horn,lamina i
D066148,Spinal Cord Dorsal Horn,clarke's nucleus
D066148,Spinal Cord Dorsal Horn,spinal cord dorsal horn
D066148,Spinal Cord Dorsal Horn,lamina iv
D066148,Spinal Cord Dorsal Horn,lamina iii
D066151,Spinal Cord Ventral Horn,lamina viii
D066151,Spinal Cord Ventral Horn,lamina ix
D066151,Spinal Cord Ventral Horn,spinal cord ventral horn
D066152,Spinal Cord Lateral Horn,intermediolateral nucleus
D066152,Spinal Cord Lateral Horn,spinal cord lateral horn
D066186,Costal Cartilage,costal cartilage
D066187,Basal Forebrain,ventral pallidum
D066187,Basal Forebrain,basal forebrain
D066191,Sensorimotor Cortex,sensorimotor cortex
D066193,Cervical Cord,cervical cord
D066193,Cervical Cord,accessory nucleus
D066193,Cervical Cord,phrenic nucleus
D066194,Olfactory Cortex,lateral entorhineal cortex
D066194,Olfactory Cortex,anterior olfactory nucleus
D066194,Olfactory Cortex,olfactory cortex
D066194,Olfactory Cortex,cortical amygdala
D066194,Olfactory Cortex,olfactory peduncle
D066195,Piriform Cortex,piriform cortex
D066208,Olfactory Tubercle,olfactory tubercle
D066240,"Anterior Commissure, Brain","anterior commissure, brain"
D066243,Posterior Cerebellar Commissure,posterior cerebellar commissure
D066245,Telencephalic Commissures,anterior commissural nucleus
D066245,Telencephalic Commissures,telencephalic commissures
D066250,Pretectal Region,nucleus of the pretectal area
D066250,Pretectal Region,pretectal region
D066250,Pretectal Region,olivary pretectal nucleus
D066250,Pretectal Region,nucleus of the optic tract
D066250,Pretectal Region,sublentiform nucleus
D066250,Pretectal Region,principal pretectal nucleus
D066265,Midbrain Reticular Formation,midbrain reticular formation
D066265,Midbrain Reticular Formation,subcuneiform nucleus
D066265,Midbrain Reticular Formation,cuneiform nucleus
D066266,Trigeminal Motor Nucleus,principal sensory nucleus of trigeminal nerve
D066266,Trigeminal Motor Nucleus,trigeminal motor nucleus
D066267,Midbrain Raphe Nuclei,midbrain raphe nuclei
D066268,Interpeduncular Nucleus,interpeduncular nucleus
D066271,External Capsule,external capsule
D066272,Basolateral Nuclear Complex,lateral amygdaloid nucleus
D066272,Basolateral Nuclear Complex,accessory basal amygdaloid nucleus
D066272,Basolateral Nuclear Complex,paralaminar nucleus
D066272,Basolateral Nuclear Complex,basolateral nuclear complex
D066272,Basolateral Nuclear Complex,basal amygdaloid nucleus
D066274,Central Amygdaloid Nucleus,central amygdaloid nucleus
D066276,Corticomedial Nuclear Complex,medial amygdaloid nucleus
D066276,Corticomedial Nuclear Complex,corticomedial nuclear complex
D066276,Corticomedial Nuclear Complex,posterior cortical amygdaloid nucleus
D066276,Corticomedial Nuclear Complex,cortical amygdaloid nucleus
D066276,Corticomedial Nuclear Complex,anterior amygdaloid area
D066276,Corticomedial Nuclear Complex,nucleus of lateral olfactory tract
D066277,Periamygdaloid Cortex,periamygdaloid cortex
D066277,Periamygdaloid Cortex,cortical amygdalar nucleus
D066278,Organum Vasculosum,organum vasculosum
D066280,Circumventricular Organs,circumventricular organs
D066280,Circumventricular Organs,sensory circumventricular organs
D066280,Circumventricular Organs,secretory circumventricular organs
D066292,Lipid Droplets,lipid droplets
D066292,Lipid Droplets,spherosomes
D066293,Renshaw Cells,ia inhibitory interneurons
D066293,Renshaw Cells,v1-derived interneurons
D066293,Renshaw Cells,renshaw cells
D066294,Commissural Interneurons,commissural interneurons
D066328,Ventral Striatum,ventral striatum
D000066449,Human Embryonic Stem Cells,human embryonic stem cells
D000066450,Mouse Embryonic Stem Cells,mouse embryonic stem cells
D000066473,Embryonic Germ Cells,embryonic germ cells
D000067128,Extracellular Vesicles,exovesicles
D000067128,Extracellular Vesicles,extracellular vesicles
D000067128,Extracellular Vesicles,apoptotic bodies
D000067170,Telocytes,telocytes
D000067617,Telopodes,telopodes
D000067617,Telopodes,podomers
D000067617,Telopodes,podoms
D000067796,Whey,whey
D000067816,Whey Proteins,whey proteins
D000067996,RAW 264.7 Cells,raw 264.7 cells
D000069236,Pericardial Fluid,pericardial fluid
D000069259,Superficial Musculoaponeurotic System,superficial musculoaponeurotic system
D000069259,Superficial Musculoaponeurotic System,platysma muscle
D000069261,Podosomes,podosomes
D000069262,Plantar Plate,plantar plate
D000069343,Bone-Implant Interface,bone-implant interface
D000069396,Mitochondrial Ribosomes,mitochondrial ribosomes
D000069590,Round Ligaments,round ligament of elbow
D000069590,Round Ligaments,round ligaments
D000069592,Round Ligament of Liver,round ligament of liver
D000069593,Round Ligament of Femur,round ligament of femur
D000069796,"Adipose Tissue, Beige","adipose tissue, beige"
D000069797,"Adipocytes, Beige","adipocytes, beige"
D000070559,"Gizzard, Non-avian",gastric mill
D000070559,"Gizzard, Non-avian","gizzard, non-avian"
D000070597,Coracoid Process,coracoid process
D000070602,Rib Cage,costal margin
D000070602,Rib Cage,rib cage
D000070606,Aponeurosis,aponeurosis
D000070614,Nucleus Pulposus,nucleus pulposus
D000070616,Annulus Fibrosus,annulus fibrosus
D000070632,Hamstring Tendons,hamstring tendons
D000070632,Hamstring Tendons,biceps femoris tendon
D000070632,Hamstring Tendons,semimembranosus tendon
D000070632,Hamstring Tendons,semitendinosus tendon
D000070633,Hamstring Muscles,hamstring muscles
D000070633,Hamstring Muscles,semimembranosus
D000070633,Hamstring Muscles,biceps femoris
D000070633,Hamstring Muscles,semitendinosus
D000070637,"Collateral Ligament, Ulnar","collateral ligament, ulnar"
D000070696,Buttermilk,buttermilk
D000070716,Kefir,kefir grains
D000070716,Kefir,kefir
D000070736,Koumiss,koumiss
D000070916,Tenocytes,tenocytes
D000070918,Synoviocytes,synoviocytes
D000071036,Sentinel Lymph Node,sentinel lymph node
D000071037,Place Cells,place cells
D000071038,Grid Cells,grid cells
D000071039,Perirhinal Cortex,brodmann area 36
D000071039,Perirhinal Cortex,perirhinal cortex
D000071040,Axon Initial Segment,axon hillock
D000071040,Axon Initial Segment,axon initial segment
D000071040,Axon Initial Segment,axonal trigger zone
D000071041,Esophageal Mucosa,esophageal mucosa
D000071182,Autophagosomes,phagophores
D000071182,Autophagosomes,autophagosomes
D000071439,Pseudoautosomal Regions,pseudoautosomal regions
D000071477,Gubernaculum,gubernaculum
D000071538,Cortical Bone,cortical bone
D000071556,Cancellous Bone,cancellous bone
D000071596,Abdominal Oblique Muscles,internal abdominal oblique muscle
D000071596,Abdominal Oblique Muscles,abdominal oblique muscles
D000071596,Abdominal Oblique Muscles,external abdominal oblique muscle
D000071936,Nipple Discharge,nipple discharge
D000071976,Gracilis Muscle,gracilis muscle
D000072283,A549 Cells,a549 cells
D000072336,Mucosal-Associated Invariant T Cells,mucosal-associated invariant t cells
D000072356,Parenchymal Tissue,parenchymal tissue
D000072600,Meniscus,meniscus
D000072637,Thyroid Epithelial Cells,thyroid epithelial cells
D000072645,Cancer-Associated Fibroblasts,cancer-associated fibroblasts
D000072662,Margins of Excision,positive surgical margins
D000072662,Margins of Excision,margins of excision
D000072662,Margins of Excision,negative surgical margins
D000072717,Tertiary Lymphoid Structures,tertiary lymphoid structures
D000072737,Myeloid-Derived Suppressor Cells,myeloid-derived suppressor cells
D000072916,Peripheral Blood Stem Cells,peripheral blood stem cells
D000072956,Adult Germline Stem Cells,adult germline stem cells
D000072977,Oogonial Stem Cells,oogonial stem cells
D000073183,Platelet-Rich Fibrin,platelet-rich fibrin
D000073637,Oligodendrocyte Precursor Cells,oligodendrocyte precursor cells
D000074084,THP-1 Cells,thp-1 cells
D000074523,Suprachiasmatic Nucleus Neurons,suprachiasmatic nucleus cells
D000074523,Suprachiasmatic Nucleus Neurons,suprachiasmatic nucleus neurons
D000075342,Animal Scales,animal scales
D000075942,Intraepithelial Lymphocytes,dendritic epithelial t cells
D000075942,Intraepithelial Lymphocytes,intraepithelial lymphocytes
D000076203,Animal Fur,animal fur
D000077317,Extracellular Polymeric Substance Matrix,extracellular polymeric substance matrix
D000077317,Extracellular Polymeric Substance Matrix,extracellular polymeric substances
D000077426,Gastric Artery,left gastric artery
D000077426,Gastric Artery,gastric artery
D000077426,Gastric Artery,right gastric artery
D000077502,Glymphatic System,brain perivascular spaces
D000077502,Glymphatic System,meningeal lymphatic vessels
D000077502,Glymphatic System,glymphatic system
D000078404,Epidermal Cells,epidermal cells
D000078422,Allogeneic Cells,allogeneic cells
D000078722,PC-3 Cells,pc-3 cells
D000079482,Claustrum,endopiriform claustrum
D000079482,Claustrum,claustrum
D000079482,Claustrum,insular claustrum
D000080383,Mental Foramen,mental foramen
D000080869,Jugular Foramina,jugular foramina
D000080882,Ribosomal Protein L10,ribosomal protein l10
D000080884,Infratemporal Fossa,infratemporal fossa
D000080886,Parapharyngeal Space,parapharyngeal space
D000080886,Parapharyngeal Space,prestyloid compartment
D000080886,Parapharyngeal Space,poststyloid compartment
D000080906,Cerebellar Golgi Cells,cerebellar golgi cells
D000080943,Bacterial Outer Membrane,bacterial outer membrane
D000080944,Interosseous Membrane,interosseous membrane
D000081363,"Occlusion Bodies, Viral","occlusion bodies, viral"
D000081363,"Occlusion Bodies, Viral",occlusion-derived virion
D000081363,"Occlusion Bodies, Viral",polyhedral occlusion body
D000082702,Default Mode Network,default mode network
D000083382,Uncinate Fasciculus,uncinate fasciculus
D000083442,Vertebral Body,vertebral body
D000083442,Vertebral Body,transverse processes
D000083442,Vertebral Body,cancellous centrum
D000083442,Vertebral Body,vertebral lamina
D000083442,Vertebral Body,spinous processes
D000083442,Vertebral Body,vertebral pedicles
D000084282,HaCaT Cells,hacat cells
D000084522,T Follicular Helper Cells,t follicular helper cells
D000084582,Tumor-Associated Macrophages,tumor-associated macrophages
D000084602,Sympathoadrenal System,sympathoadrenal system
D000084602,Sympathoadrenal System,sympatho-adrenal medullary system
D000086942,Viral Envelope,viral envelope
D000086969,Viral Replication Compartments,coronavirus replication-transcription compartments
D000086969,Viral Replication Compartments,coronavirus replication-transcription complexes
D000086969,Viral Replication Compartments,virus-induced double-membrane vesicles
D000086969,Viral Replication Compartments,positive-strand rna virus replication-transcription compartments
D000086969,Viral Replication Compartments,viral replication compartments
D000086969,Viral Replication Compartments,virogenic stroma
D000086969,Viral Replication Compartments,positive strand rna virus replication-transcription complexes
D000086969,Viral Replication Compartments,zippered endoplasmic reticulum double-membrane spherules
D000087511,Artificial Virus-Like Particles,artificial virus-like particles
D000087623,Insular Cortex,brodmann area 13
D000087623,Insular Cortex,gustatory cortex
D000087623,Insular Cortex,brodmann area 15
D000087623,Insular Cortex,opercular cortex
D000087623,Insular Cortex,visceral cortex
D000087623,Insular Cortex,brodmann area 16
D000087623,Insular Cortex,brodmann area 14
D000087623,Insular Cortex,primary gustatory cortex
D000087623,Insular Cortex,insular cortex
D000087642,Primary Visual Cortex,primary visual cortex
D000087643,Dorsolateral Prefrontal Cortex,brodmann area 9
D000087643,Dorsolateral Prefrontal Cortex,brodmann's areas 9 and 46
D000087643,Dorsolateral Prefrontal Cortex,brodmann area 46
D000087643,Dorsolateral Prefrontal Cortex,dorsolateral prefrontal cortex
D000088123,Cytoplasmic Ribonucleoprotein Granules,cytoplasmic ribonucleoprotein granules
D000088123,Cytoplasmic Ribonucleoprotein Granules,neuronal ribonucleoprotein granules
D000088142,Processing Bodies,processing bodies
D000088142,Processing Bodies,gw-bodies
D000088162,Stress Granules,stress granules
D000088182,Promyelocytic Leukemia Nuclear Bodies,promyelocytic leukemia nuclear bodies
D000088202,Nuclear Bodies,histone locus bodies
D000088202,Nuclear Bodies,transcriptional condensates
D000088202,Nuclear Bodies,nuclear dicing bodies
D000088202,Nuclear Bodies,interchromatin granules
D000088202,Nuclear Bodies,nuclear bodies
D000088202,Nuclear Bodies,sphere organelles
D000088202,Nuclear Bodies,cleavage bodies
D000088203,Nuclear Speckles,omega speckles
D000088203,Nuclear Speckles,nuclear speckles
D000088242,Paraspeckles,paraspeckles
D000088262,Germ Cell Ribonucleoprotein Granules,chromatoid bodies
D000088262,Germ Cell Ribonucleoprotein Granules,z granules
D000088262,Germ Cell Ribonucleoprotein Granules,p granules
D000088262,Germ Cell Ribonucleoprotein Granules,primordial germ cell granules
D000088262,Germ Cell Ribonucleoprotein Granules,germ cell ribonucleoprotein granules
D000088262,Germ Cell Ribonucleoprotein Granules,sponge bodies
D000088262,Germ Cell Ribonucleoprotein Granules,germ granules
D000088263,Mandibular Canal,trifid mandibular canals
D000088263,Mandibular Canal,inferior alveolar foramen
D000088263,Mandibular Canal,bifid mandibular canal
D000088263,Mandibular Canal,mandibular canal
D000088343,Respiratory Aerosols and Droplets,respiratory aerosols and droplets
D000088343,Respiratory Aerosols and Droplets,expiratory droplet nuclei
D000088343,Respiratory Aerosols and Droplets,infectious aerosols
D000088343,Respiratory Aerosols and Droplets,respiratory aerosols
D000088343,Respiratory Aerosols and Droplets,respiratory droplets
D000088343,Respiratory Aerosols and Droplets,exhaled bio-aerosols
D000088462,Microneme,microneme
D000088482,Dense Core Vesicles,large dense core vesicles
D000088482,Dense Core Vesicles,dense core vesicles
D000088482,Dense Core Vesicles,small dense core vesicles
D000088502,Lamellar Bodies,lamellar bodies
D000089282,Secretome,protein secretome
D000089282,Secretome,secretome
D000089804,Shelterin Complex,telomeric stn1-ten1 capping complex
D000089804,Shelterin Complex,cst complex
D000089804,Shelterin Complex,telomere cap complex
D000089804,Shelterin Complex,shelterin complex
D000090002,Stromal Vascular Fraction,stromal vascular fraction
D000090002,Stromal Vascular Fraction,autologous adipose stromal vascular fraction
D000090043,Abdominal Core,abdominal core
D000090342,Plant Cone,strobilus
D000090342,Plant Cone,pine cone
D000090342,Plant Cone,spore cones
D000090342,Plant Cone,microstrobilus
D000090342,Plant Cone,seed cones
D000090342,Plant Cone,plant cone
D000091083,Decellularized Extracellular Matrix,decellularized extracellular matrix
D000091244,Immunological Memory Cells,immunological memory cells
D000091245,Memory B Cells,memory b cells
D000091246,Memory T Cells,central memory t cells
D000091246,Memory T Cells,tissue resident memory t cells
D000091246,Memory T Cells,virtual memory t cells
D000091246,Memory T Cells,effector memory t cells
D000091246,Memory T Cells,memory t cells
D000091282,Vestibular System,vestibular system
D000091582,Biomolecular Condensates,biomolecular condensates
D000092302,MDA-MB-231 Cells,mda-mb-231 cells
D000092303,M Cells,"m cells, bronchiolar"
D000092303,M Cells,colonic m cells
D000092303,M Cells,m cells
D000092303,M Cells,"m cells, intestinal"
D000092303,M Cells,intestinal villous m cells
D000092303,M Cells,bronchus-associated lymphoid tissue m cells
D000092303,M Cells,gut-associated lymphoid tissue m cells
D000092303,M Cells,nasopharynx-associated lymphoid tissue m cells
D000092303,M Cells,airway m cells
D000092303,M Cells,mucosa-associated lymphoid tissue m cells
D000092303,M Cells,tonsillar m cells
D000092303,M Cells,peyer's patch m cells
D000092662,Schlemm's Canal,schlemm's canal
D000093282,Limbal Stem Cells,limbal stem cells
D000094182,Microphysiological Systems,microphysiological systems
D000094242,Medium Spiny Neurons,medium spiny neurons
D000094282,Schaffer Collaterals,schaffer collaterals
D000094364,Myotendinous Junction,myotendinous junction
D000094365,Hypothalamic-Pituitary-Gonadal Axis,hypothalamic-pituitary-gonadal axis
D000095491,Tuft Cells,tuft cells
D000095543,Epicardial Adipose Tissue,epicardial adipocytes
D000095543,Epicardial Adipose Tissue,epicardial adipose tissue
D000095543,Epicardial Adipose Tissue,pericoronary adipose tissue
D000095543,Epicardial Adipose Tissue,intrapericardial adipose tissue
D000095746,Inferior Olivary Complex,dorsal accessory olivary nucleus
D000095746,Inferior Olivary Complex,inferior olivary complex
D000095746,Inferior Olivary Complex,principal olivary nucleus
D000095746,Inferior Olivary Complex,medial accessory olivary nucleus
D000096322,Mitochondria Associated Membranes,mitochondria associated membranes
D000096322,Mitochondria Associated Membranes,mitochondrial organizing structure
D000096322,Mitochondria Associated Membranes,er mitochondria encounter structure
D000096322,Mitochondria Associated Membranes,mitochondrial inner membrane organizing system
D000096322,Mitochondria Associated Membranes,mitochondrial contact site
D000097547,Tibiofemoral Joint,tibiofemoral joint
D000097803,Ganglionic Eminence,ganglionic eminence
D000097862,Extravillous Trophoblasts,extravillous trophoblasts
D000097863,Ectodermal Placodes,adenohypophyseal placodes
D000097863,Ectodermal Placodes,olfactory placodes
D000097863,Ectodermal Placodes,ectodermal placodes
D000097863,Ectodermal Placodes,otic placodes
D000097863,Ectodermal Placodes,optic placodes
D000097863,Ectodermal Placodes,neural placodes
D000098559,Mesolimbic System,mesolimbic system
